session_id,genderidentity,raceomb_002,D_biep.White_Good_all,Mn_RT_all_3467,edu,politicalid_7,STATE,att_7,tblacks_0to10,twhites_0to10,labels
2632016295.0,[1],6.0,0.681496765,1103.75,5.0,3.0,MN,5.0,7.0,8.0,2.0
2632016299.0,[2],6.0,1.223115412,867.6166667000001,7.0,,,4.0,8.0,8.0,1.0
2632016300.0,[2],,-0.161987634,819.7083332999997,6.0,7.0,CA,4.0,8.0,4.0,1.0
2632016302.0,[2],8.0,0.169279359,625.0583333,12.0,7.0,CA,4.0,7.0,5.0,1.0
2632016335.0,[2],6.0,-0.810120023,1042.741667,5.0,7.0,WA,4.0,7.0,7.0,2.0
2632016343.0,[2],4.0,0.46638230799999997,839.55,13.0,4.0,CA,4.0,5.0,5.0,1.0
2632016346.0,[2],6.0,0.45264938299999996,1128.116667,12.0,6.0,CO,4.0,7.0,7.0,1.0
2632016353.0,[2],6.0,0.054074082,762.9833332999997,11.0,5.0,,4.0,9.0,9.0,2.0
2632016364.0,[2],,0.413144375,862.9916667000001,7.0,6.0,,5.0,10.0,10.0,1.0
2632016367.0,[2],8.0,0.30397639600000004,730.3,8.0,7.0,DC,2.0,7.0,2.0,2.0
2632016372.0,[2],6.0,-0.74293784,1025.408333,5.0,5.0,MO,4.0,6.0,4.0,2.0
2632016384.0,[2],6.0,0.349069722,735.3,7.0,3.0,MI,4.0,10.0,10.0,1.0
2632016394.0,[1],5.0,0.629322315,1496.008333,9.0,7.0,NY,3.0,10.0,9.0,2.0
2632016410.0,[1],6.0,0.7044231959999999,1328.841667,4.0,2.0,,7.0,4.0,9.0,1.0
2632016416.0,[1],,0.6973927190000001,961.3666667000001,5.0,4.0,MO,4.0,6.0,6.0,2.0
2632016420.0,[1],6.0,0.188500993,1867.016667,12.0,7.0,,4.0,5.0,5.0,1.0
2632016428.0,[2],6.0,0.917366892,926.7583332999999,7.0,6.0,,5.0,8.0,8.0,2.0
2632016440.0,[1],6.0,0.078001166,1327.991667,5.0,2.0,WA,5.0,5.0,5.0,1.0
2632016466.0,[2],7.0,-0.21640698100000005,985.975,4.0,7.0,CO,2.0,9.0,4.0,1.0
2632016520.0,[2],6.0,0.365990501,792.1916667,5.0,2.0,MO,4.0,5.0,5.0,1.0
2632016526.0,[2],6.0,0.07410293,1103.0,12.0,7.0,CO,4.0,5.0,5.0,2.0
2632016527.0,[2],6.0,-0.015746371000000002,785.6333333,8.0,6.0,,4.0,9.0,9.0,1.0
2632016545.0,[2],6.0,0.360558827,931.8,5.0,2.0,CA,7.0,5.0,8.0,1.0
2632016572.0,[1],6.0,1.127890219,1277.275,6.0,3.0,NJ,5.0,4.0,5.0,2.0
2632016609.0,[2],6.0,-0.251145564,1478.658333,9.0,7.0,CA,3.0,8.0,5.0,1.0
2632016612.0,[2],7.0,0.650701149,826.4083333,6.0,6.0,UT,4.0,9.0,3.0,1.0
2632016613.0,[1],8.0,-0.384170816,943.4416667000003,7.0,7.0,CA,4.0,9.0,9.0,1.0
2632016618.0,[2],6.0,-0.38263813799999996,1164.033333,12.0,7.0,WA,4.0,5.0,5.0,2.0
2632016666.0,[2],7.0,0.821288509,1046.966667,4.0,4.0,CA,2.0,5.0,5.0,2.0
2632016723.0,[1],5.0,0.37577441,735.0583333,6.0,4.0,IL,4.0,8.0,8.0,1.0
2632016760.0,[1],2.0,-0.035694986,794.8416667,7.0,6.0,CA,4.0,4.0,3.0,1.0
2632016776.0,[1],8.0,-0.7445787079999999,1825.85,5.0,3.0,CA,5.0,9.0,9.0,1.0
2632016793.0,[2],2.0,0.816366226,614.0583333,5.0,6.0,CA,4.0,7.0,8.0,1.0
2632016821.0,[2],6.0,-0.21161511600000002,1191.241667,7.0,6.0,CA,4.0,5.0,7.0,1.0
2632016826.0,[2],6.0,0.6510325229999999,1132.5,12.0,6.0,,4.0,5.0,5.0,1.0
2632016827.0,[2],2.0,-0.307260229,761.0916667,12.0,7.0,CO,3.0,8.0,2.0,2.0
2632016840.0,[2],6.0,-0.16973912600000002,786.1583333,5.0,7.0,WA,4.0,7.0,7.0,2.0
2632016863.0,[2],6.0,0.458442155,760.6416667000003,5.0,6.0,,4.0,7.0,6.0,2.0
2632016865.0,[1],2.0,0.204127394,895.475,5.0,5.0,MI,6.0,4.0,6.0,1.0
2632016874.0,[1],5.0,0.01762893,1088.233333,5.0,7.0,TX,5.0,5.0,7.0,2.0
2632016888.0,[2],,0.614329919,1229.925,5.0,6.0,WA,4.0,9.0,9.0,1.0
2632016891.0,[1],2.0,0.6638210210000001,1327.333333,6.0,5.0,,5.0,5.0,5.0,1.0
2632016902.0,[1],6.0,0.6847741209999999,670.7583333,7.0,4.0,UT,5.0,10.0,9.0,1.0
2632016904.0,[2],6.0,0.13843391,636.6416667000002,9.0,7.0,WA,4.0,10.0,10.0,2.0
2632016910.0,[1],8.0,0.728492349,694.2083332999997,5.0,7.0,CA,4.0,8.0,8.0,1.0
2632016912.0,[1],5.0,0.033902963,735.825,5.0,4.0,CA,3.0,10.0,7.0,1.0
2632016949.0,[2],6.0,0.6424356720000001,882.2666667000003,6.0,6.0,FL,6.0,7.0,8.0,1.0
2632016961.0,[1],6.0,0.6982586340000001,1703.608333,5.0,7.0,AL,5.0,5.0,4.0,2.0
2632016975.0,[2],6.0,0.686816267,1247.133333,4.0,4.0,OR,4.0,5.0,5.0,2.0
2632017017.0,[2],5.0,-0.09812410699999999,917.375,7.0,7.0,CA,1.0,10.0,2.0,2.0
2632017034.0,[1],8.0,0.045394059,1224.075,5.0,4.0,CA,4.0,5.0,5.0,1.0
2632017038.0,[2],6.0,-0.053512014000000004,622.325,5.0,4.0,NV,2.0,9.0,5.0,1.0
2632017060.0,[2],6.0,-0.13954967699999998,869.2166667000001,7.0,3.0,,7.0,1.0,8.0,2.0
2632017122.0,[2],6.0,0.214278793,1362.825,7.0,5.0,,5.0,7.0,7.0,2.0
2632017173.0,[2],6.0,-0.593069204,1536.175,7.0,7.0,MN,1.0,10.0,4.0,1.0
2632017174.0,[1],6.0,0.576629545,864.3,7.0,6.0,,5.0,5.0,5.0,1.0
2632017206.0,[2],7.0,-0.621392321,1225.833333,9.0,4.0,,4.0,10.0,10.0,2.0
2632017230.0,[2],6.0,0.598715705,906.9083332999999,12.0,7.0,,4.0,5.0,5.0,2.0
2632017326.0,[2],2.0,0.708083065,812.8666667,5.0,6.0,,5.0,7.0,8.0,1.0
2632017350.0,[2],8.0,0.049782737,796.85,5.0,6.0,WA,1.0,8.0,3.0,2.0
2632017356.0,[2],2.0,0.570177594,901.4833332999999,5.0,4.0,CA,4.0,10.0,10.0,1.0
2632017428.0,[2],6.0,0.265119412,983.9833332999999,11.0,5.0,,4.0,5.0,6.0,1.0
2632017498.0,[1],2.0,0.474453811,1015.2,1.0,7.0,,5.0,4.0,4.0,1.0
2632017506.0,[1],6.0,0.131703616,912.25,5.0,2.0,UT,5.0,8.0,8.0,1.0
2632017510.0,[1],6.0,0.08949139199999999,1183.066667,9.0,7.0,,4.0,8.0,8.0,1.0
2632017521.0,[1],3.0,0.520852435,1032.191667,7.0,,,4.0,4.0,6.0,1.0
2632017535.0,[2],4.0,0.15293832400000001,1055.008333,5.0,6.0,CA,4.0,5.0,5.0,2.0
2632017539.0,[1],,-0.466414864,644.8,7.0,5.0,,4.0,9.0,9.0,2.0
2632017565.0,[1],2.0,0.130116487,1066.366667,6.0,4.0,,4.0,5.0,5.0,1.0
2632017621.0,[2],6.0,0.47106984,931.0833332999997,9.0,6.0,,6.0,4.0,9.0,1.0
2632017645.0,[1],2.0,0.682682494,944.3416667000001,4.0,6.0,,4.0,4.0,4.0,1.0
2632017699.0,[1],6.0,0.32199746100000004,612.35,,5.0,,4.0,5.0,5.0,1.0
2632017722.0,[1],8.0,0.7853253020000001,864.525,13.0,7.0,,6.0,6.0,8.0,2.0
2632017829.0,[1],6.0,0.147767344,903.9416667000003,4.0,4.0,,,8.0,10.0,1.0
2632017854.0,[2],6.0,0.039108792,1185.366667,9.0,7.0,PA,5.0,8.0,4.0,2.0
2632017857.0,[2],2.0,-0.09921221,835.925,5.0,4.0,CA,4.0,10.0,10.0,1.0
2632017870.0,[1],7.0,0.6022520579999999,776.7416667,11.0,2.0,FL,4.0,9.0,9.0,2.0
2632017883.0,[2],6.0,-0.167142193,954.3916667000001,9.0,6.0,NC,4.0,8.0,6.0,1.0
2632017926.0,[1],6.0,-0.14429108400000001,763.3583332999997,9.0,7.0,,4.0,6.0,6.0,2.0
2632017944.0,[1],8.0,0.5292719779999999,796.0666667,13.0,5.0,,4.0,8.0,5.0,1.0
2632017962.0,[2],8.0,0.907145422,998.1333332999999,9.0,7.0,,5.0,4.0,7.0,1.0
2632017976.0,[2],,-0.706977028,928.325,12.0,6.0,MD,5.0,6.0,8.0,2.0
2632018051.0,[1],5.0,-0.308105967,832.0583333,9.0,6.0,TN,3.0,8.0,4.0,1.0
2632018094.0,[2],7.0,0.251802139,1100.383333,9.0,7.0,VA,5.0,5.0,5.0,1.0
2632018100.0,[2],6.0,0.548904532,1055.366667,5.0,5.0,WI,4.0,9.0,9.0,1.0
2632018144.0,[2],5.0,-0.26508716600000004,1013.775,9.0,,NY,3.0,10.0,9.0,2.0
2632018164.0,[2],3.0,-0.368022267,896.4333332999997,9.0,6.0,,2.0,9.0,2.0,1.0
2632018169.0,[2],6.0,0.8659130559999999,1047.283333,9.0,4.0,MA,4.0,5.0,5.0,2.0
2632018198.0,[1],2.0,-0.657790278,884.5833332999997,9.0,6.0,,6.0,9.0,7.0,2.0
2632018213.0,[2],6.0,0.41024461,1018.791667,5.0,7.0,,4.0,5.0,5.0,2.0
2632018255.0,[1],8.0,-0.40218882899999997,913.8583332999999,6.0,6.0,,4.0,6.0,5.0,2.0
2632018262.0,[1],6.0,0.306893047,1569.633333,4.0,2.0,MD,4.0,5.0,7.0,2.0
2632018276.0,[1],6.0,0.290037748,1124.458333,3.0,4.0,NC,5.0,5.0,9.0,1.0
2632018287.0,[1],6.0,0.288675379,1202.383333,9.0,7.0,,4.0,9.0,9.0,2.0
2632018292.0,[1],5.0,-0.650238373,701.4416667,5.0,4.0,,3.0,10.0,10.0,2.0
2632018315.0,[2],,0.150658559,1098.533333,7.0,2.0,,4.0,5.0,5.0,2.0
2632018318.0,[1],5.0,-0.646354008,1148.641667,14.0,6.0,,4.0,9.0,9.0,2.0
2632018321.0,[2],5.0,-0.450717064,1379.341667,9.0,2.0,NY,3.0,9.0,7.0,1.0
2632018346.0,[2],6.0,-0.226041093,599.1916667,9.0,6.0,IN,4.0,10.0,10.0,1.0
2632018347.0,[2],6.0,0.653365808,1855.0083329999998,12.0,7.0,,3.0,8.0,6.0,2.0
2632018373.0,[2],,-0.342671269,1254.666667,9.0,7.0,MA,4.0,7.0,6.0,2.0
2632018395.0,[2],6.0,0.877239468,1510.75,6.0,3.0,FL,,5.0,9.0,2.0
2632018421.0,[2],7.0,0.468854317,998.3666667000001,10.0,7.0,TN,5.0,8.0,10.0,2.0
2632018429.0,[2],5.0,0.582154249,1063.258333,7.0,2.0,VA,4.0,9.0,9.0,2.0
2632018445.0,[1],6.0,0.499837266,1306.116667,4.0,4.0,OH,4.0,8.0,8.0,2.0
2632018456.0,[2],6.0,-0.073494664,816.2583333,3.0,,OH,4.0,10.0,10.0,1.0
2632018463.0,[2],6.0,0.6355321589999999,1194.433333,5.0,4.0,OH,4.0,,,2.0
2632018469.0,[1],6.0,-0.828711213,716.5333333,3.0,4.0,OH,4.0,8.0,6.0,1.0
2632018477.0,[2],8.0,-0.134158949,1211.391667,2.0,7.0,OH,4.0,,,2.0
2632018478.0,[1],6.0,0.20424324100000002,990.1416667000001,3.0,2.0,OH,4.0,8.0,10.0,2.0
2632018480.0,[2],6.0,0.0020421470000000002,769.5916667,3.0,4.0,OH,4.0,5.0,5.0,2.0
2632018483.0,[2],8.0,0.605205268,838.5833332999997,3.0,,OH,2.0,9.0,4.0,1.0
2632018485.0,[2],6.0,0.108294975,739.1166667,3.0,4.0,OH,4.0,10.0,10.0,1.0
2632018488.0,[1],6.0,0.185783896,693.0166667000003,4.0,3.0,OH,,5.0,5.0,2.0
2632018494.0,[2],6.0,0.067542692,1263.466667,3.0,6.0,OH,4.0,5.0,5.0,1.0
2632018496.0,[2],6.0,0.351199552,1069.258333,3.0,6.0,OH,4.0,9.0,9.0,1.0
2632018508.0,[1],6.0,0.09951119300000001,1165.308333,3.0,5.0,OH,4.0,7.0,8.0,1.0
2632018536.0,[1],6.0,1.043977227,1122.383333,5.0,3.0,OH,5.0,8.0,9.0,2.0
2632018572.0,[1],6.0,0.268513607,1575.958333,6.0,6.0,,4.0,5.0,5.0,1.0
2632018613.0,[2],3.0,0.7241976609999999,831.5333333,4.0,6.0,NY,4.0,6.0,9.0,2.0
2632018621.0,[1],6.0,0.621475777,957.4666667000001,11.0,6.0,WA,4.0,5.0,7.0,1.0
2632018707.0,[2],6.0,0.12262275,1407.083333,5.0,2.0,MA,4.0,9.0,9.0,1.0
2632018729.0,[2],6.0,-0.020319108,1116.5,10.0,6.0,MA,4.0,9.0,9.0,2.0
2632018765.0,[2],,-0.42224055299999996,873.9916667000001,5.0,7.0,,4.0,9.0,9.0,2.0
2632018839.0,[1],6.0,0.244384433,1313.35,7.0,4.0,,4.0,5.0,5.0,2.0
2632018858.0,[1],5.0,-0.48972159200000004,1707.175,7.0,7.0,,4.0,9.0,8.0,2.0
2632018919.0,[1],6.0,-0.36172333799999995,823.5916667,12.0,7.0,MA,5.0,5.0,5.0,2.0
2632018921.0,[2],7.0,0.39622915299999995,839.2416667000001,6.0,2.0,MA,5.0,4.0,7.0,1.0
2632018934.0,[1],6.0,0.8586387390000001,1001.866667,4.0,2.0,MI,6.0,7.0,9.0,2.0
2632018937.0,[2],6.0,0.32702667,1063.575,4.0,1.0,MI,4.0,7.0,7.0,2.0
2632018939.0,[2],6.0,0.407279874,724.375,4.0,2.0,MI,4.0,8.0,9.0,2.0
2632018943.0,[2],6.0,0.46022881,813.1166667,3.0,3.0,MI,4.0,8.0,8.0,2.0
2632018944.0,[1],6.0,0.7636740790000001,985.5416667000003,3.0,2.0,MI,4.0,7.0,9.0,1.0
2632018946.0,[1],6.0,0.723383753,820.5166667000003,4.0,2.0,MI,5.0,6.0,5.0,1.0
2632018968.0,[1],7.0,-0.266736835,909.9666667000001,5.0,6.0,MA,4.0,7.0,7.0,2.0
2632018975.0,[2],2.0,0.284497797,722.95,14.0,5.0,CT,4.0,7.0,6.0,2.0
2632019018.0,[2],6.0,0.110946549,705.6083332999997,3.0,2.0,IL,4.0,7.0,7.0,2.0
2632019020.0,[2],6.0,0.779293015,654.525,3.0,4.0,,4.0,7.0,8.0,2.0
2632019021.0,[1],6.0,0.5757111420000001,904.65,9.0,4.0,IL,4.0,9.0,9.0,2.0
2632019022.0,[1],6.0,0.131780623,800.875,3.0,2.0,IL,4.0,5.0,5.0,2.0
2632019023.0,[1],6.0,0.20745901100000005,947.7,3.0,1.0,IL,4.0,5.0,5.0,1.0
2632019024.0,[1],6.0,0.16267156900000002,900.3,3.0,6.0,IL,4.0,5.0,5.0,1.0
2632019025.0,[1],7.0,0.578728418,1081.241667,3.0,4.0,IL,4.0,8.0,9.0,1.0
2632019026.0,[2],6.0,0.362721498,746.2833333,3.0,4.0,IL,4.0,5.0,4.0,2.0
2632019028.0,[1],6.0,0.183028313,869.0583332999997,3.0,4.0,,4.0,5.0,5.0,1.0
2632019033.0,[2],6.0,0.6004197029999999,1160.725,3.0,4.0,IL,,,,1.0
2632019045.0,[2],6.0,0.8788429520000001,1051.583333,4.0,2.0,MI,4.0,5.0,5.0,2.0
2632019048.0,[1],,0.759068393,1669.525,3.0,4.0,IL,4.0,8.0,8.0,1.0
2632019073.0,[2],6.0,0.4685513770000001,761.65,13.0,3.0,MI,5.0,5.0,8.0,1.0
2632019112.0,[2],6.0,0.747366784,987.6,4.0,4.0,FL,4.0,10.0,10.0,1.0
2632019157.0,[2],6.0,0.049467743,920.6333332999999,12.0,7.0,PA,4.0,10.0,8.0,1.0
2632019203.0,[2],6.0,0.7876093829999999,937.25,9.0,2.0,MA,6.0,8.0,9.0,2.0
2632019213.0,[2],6.0,0.314452585,922.8583332999999,8.0,4.0,WI,4.0,4.0,6.0,1.0
2632019215.0,[2],6.0,0.917626547,960.4666667000001,3.0,6.0,OH,4.0,4.0,10.0,2.0
2632019216.0,[2],6.0,0.743322908,547.9416667,3.0,4.0,OH,4.0,9.0,9.0,2.0
2632019220.0,[1],6.0,0.82421785,1063.225,3.0,7.0,OH,4.0,10.0,10.0,1.0
2632019225.0,[2],6.0,0.359324345,804.175,3.0,5.0,OH,5.0,5.0,5.0,2.0
2632019230.0,[2],6.0,0.325284767,978.8416667000001,3.0,5.0,OH,4.0,10.0,10.0,1.0
2632019238.0,[2],6.0,-0.472343726,1369.308333,3.0,7.0,OH,4.0,10.0,3.0,2.0
2632019239.0,[1],6.0,0.611485442,609.5083333,3.0,7.0,OH,4.0,9.0,9.0,1.0
2632019246.0,[2],6.0,0.455724013,1020.166667,2.0,4.0,OH,4.0,7.0,8.0,2.0
2632019248.0,[1],6.0,0.24188785100000001,739.1916667,3.0,4.0,OH,4.0,4.0,5.0,1.0
2632019251.0,[1],6.0,0.525568303,950.6666667000003,2.0,7.0,AZ,4.0,7.0,7.0,1.0
2632019255.0,[2],6.0,0.246379823,724.0416667000003,6.0,4.0,MN,4.0,7.0,7.0,1.0
2632019257.0,[2],6.0,0.44881370200000004,863.9,4.0,4.0,OH,4.0,8.0,8.0,1.0
2632019262.0,[2],6.0,0.185698972,803.8333332999997,3.0,6.0,OH,2.0,8.0,8.0,1.0
2632019283.0,[2],6.0,-0.320427778,872.9416667000003,5.0,4.0,MI,4.0,7.0,7.0,1.0
2632019301.0,[1],6.0,0.89783092,1242.55,3.0,7.0,OH,5.0,7.0,6.0,2.0
2632019309.0,[1],6.0,0.8784509290000001,975.5666667000003,3.0,3.0,OH,6.0,7.0,9.0,2.0
2632019356.0,[1],6.0,0.723666395,736.25,4.0,3.0,OH,4.0,5.0,5.0,2.0
2632019392.0,[1],5.0,0.09397590800000001,1108.241667,8.0,7.0,NJ,1.0,5.0,5.0,1.0
2632019422.0,[2],6.0,0.80488094,1534.75,12.0,7.0,MI,4.0,8.0,8.0,2.0
2632019423.0,[2],6.0,-0.289137433,695.3666667,3.0,6.0,OH,4.0,8.0,7.0,2.0
2632019435.0,[2],6.0,0.538295641,798.475,3.0,5.0,OH,4.0,9.0,9.0,2.0
2632019438.0,[2],6.0,0.138610009,957.625,10.0,6.0,MN,5.0,5.0,5.0,2.0
2632019479.0,[1],6.0,0.9051804259999999,1078.825,5.0,4.0,OH,4.0,8.0,8.0,2.0
2632019507.0,[1],6.0,0.19514778100000002,934.075,2.0,6.0,MA,4.0,9.0,9.0,1.0
2632019517.0,[2],6.0,0.628907486,916.2083332999997,3.0,6.0,OH,4.0,7.0,9.0,2.0
2632019552.0,[2],8.0,0.347841234,712.6666667000003,3.0,5.0,,2.0,9.0,9.0,1.0
2632019566.0,[1],6.0,0.152296608,1067.466667,9.0,7.0,MA,4.0,8.0,7.0,2.0
2632019569.0,[2],6.0,-0.067738731,1223.083333,4.0,5.0,MA,6.0,7.0,8.0,2.0
2632019572.0,[2],6.0,0.54302816,692.825,3.0,,,5.0,8.0,9.0,1.0
2632019579.0,[2],6.0,0.23821088199999998,1020.0583330000001,2.0,5.0,AZ,4.0,5.0,5.0,1.0
2632019584.0,[1],6.0,0.859398342,1646.475,4.0,2.0,MA,4.0,10.0,10.0,1.0
2632019588.0,[2],,0.821689627,1045.058333,4.0,,,4.0,5.0,,1.0
2632019599.0,[1],6.0,0.318678274,1448.958333,3.0,4.0,MA,7.0,5.0,5.0,1.0
2632019622.0,[1],6.0,0.387768006,744.0,3.0,7.0,OH,2.0,8.0,7.0,2.0
2632019623.0,[1],6.0,0.7847251679999999,765.925,3.0,5.0,AZ,4.0,6.0,6.0,2.0
2632019634.0,[2],5.0,-0.42498575,931.2,9.0,6.0,MA,4.0,10.0,10.0,2.0
2632019641.0,[1],6.0,0.467664229,1298.425,12.0,4.0,CO,4.0,9.0,8.0,2.0
2632019645.0,[1],6.0,0.301830223,1755.0416670000006,3.0,4.0,MA,4.0,5.0,5.0,2.0
2632019653.0,[1],6.0,0.826087813,1203.333333,7.0,4.0,,4.0,8.0,8.0,1.0
2632019662.0,[2],6.0,0.88219458,795.9666667,5.0,6.0,OH,5.0,8.0,8.0,2.0
2632019682.0,[2],2.0,0.09257130400000001,807.7083332999997,7.0,6.0,FL,6.0,6.0,7.0,1.0
2632019695.0,[2],6.0,-0.92458038,1449.508333,14.0,6.0,NC,5.0,9.0,9.0,1.0
2632019708.0,[1],6.0,1.029071257,722.0416667000003,3.0,4.0,IL,4.0,5.0,5.0,2.0
2632019709.0,[1],6.0,-0.6074990570000001,971.1333332999999,3.0,4.0,IL,4.0,8.0,8.0,1.0
2632019710.0,[2],6.0,0.069816833,792.9333333,3.0,6.0,IL,4.0,10.0,5.0,1.0
2632019711.0,[2],6.0,0.47383013799999996,901.0083332999999,3.0,4.0,IL,5.0,5.0,5.0,1.0
2632019715.0,[2],6.0,0.889769212,811.5583333,3.0,4.0,IL,4.0,9.0,9.0,1.0
2632019717.0,[2],6.0,-0.028222143999999998,1154.483333,,4.0,,4.0,7.0,7.0,2.0
2632019721.0,[2],6.0,-0.010298285,764.0916667,3.0,4.0,,4.0,5.0,5.0,1.0
2632019729.0,[1],6.0,0.969508206,1031.525,3.0,4.0,IL,4.0,5.0,5.0,1.0
2632019730.0,[1],6.0,0.644373004,1169.325,2.0,4.0,,4.0,5.0,5.0,2.0
2632019732.0,[1],6.0,0.537234398,1023.1,3.0,1.0,IL,4.0,3.0,9.0,1.0
2632019733.0,[2],7.0,,,6.0,6.0,MI,4.0,8.0,8.0,
2632019741.0,[1],6.0,0.88532596,1127.683333,3.0,3.0,,4.0,8.0,8.0,1.0
2632019742.0,[1],6.0,0.664640363,719.1416667000003,3.0,5.0,AZ,5.0,6.0,6.0,2.0
2632019773.0,[2],7.0,0.333628529,1046.508333,3.0,4.0,IL,4.0,9.0,9.0,1.0
2632019787.0,[2],6.0,-0.284004529,840.7666667000003,3.0,5.0,AZ,3.0,9.0,9.0,1.0
2632019807.0,[2],6.0,0.23375298,901.2666667000001,6.0,4.0,MO,4.0,9.0,9.0,1.0
2632019850.0,[2],6.0,0.536874046,3034.2416670000002,8.0,3.0,NC,4.0,5.0,5.0,1.0
2632019892.0,[2],6.0,0.53320352,762.225,1.0,4.0,,4.0,8.0,8.0,1.0
2632019901.0,[2],5.0,-0.003720795,900.1916667000003,6.0,5.0,UT,4.0,7.0,7.0,2.0
2632019946.0,[2],6.0,-0.559890831,738.9166667000003,3.0,4.0,,1.0,5.0,5.0,1.0
2632019960.0,[2],6.0,-0.6922137159999999,907.85,3.0,2.0,AZ,3.0,6.0,4.0,2.0
2632019976.0,[2],7.0,0.9082536859999999,838.325,6.0,6.0,MI,4.0,8.0,8.0,1.0
2632019991.0,[1],6.0,-0.077134918,2206.6166670000002,9.0,2.0,MA,4.0,10.0,10.0,2.0
2632020008.0,[2],6.0,0.655407837,903.575,12.0,4.0,,4.0,8.0,8.0,2.0
2632020025.0,[2],,-0.555255213,789.325,,,,4.0,7.0,7.0,1.0
2632020089.0,[2],5.0,-0.160832494,1211.433333,5.0,4.0,FL,3.0,9.0,5.0,2.0
2632020106.0,[1],6.0,0.48169062100000004,761.15,4.0,4.0,NH,5.0,7.0,7.0,2.0
2632020107.0,[1],6.0,-0.20628670899999998,621.4583332999998,3.0,4.0,NH,4.0,9.0,10.0,2.0
2632020108.0,[2],6.0,0.274189556,912.6666667000003,3.0,7.0,,4.0,10.0,10.0,1.0
2632020110.0,[2],6.0,0.595290445,1009.633333,3.0,7.0,,4.0,10.0,10.0,2.0
2632020113.0,[2],6.0,0.535481069,981.8083332999997,3.0,6.0,,4.0,5.0,5.0,1.0
2632020114.0,[1],6.0,0.593533039,816.675,3.0,5.0,,4.0,5.0,5.0,1.0
2632020115.0,[1],6.0,0.104069488,1018.491667,9.0,7.0,VT,4.0,9.0,9.0,2.0
2632020117.0,[2],6.0,0.0011486789999999999,649.8833333,,7.0,,4.0,9.0,4.0,2.0
2632020120.0,[1],8.0,0.300811376,931.4333332999997,3.0,1.0,NH,4.0,5.0,6.0,1.0
2632020121.0,[2],6.0,0.69285453,931.925,3.0,6.0,NH,4.0,10.0,10.0,1.0
2632020128.0,[2],6.0,0.48481729,841.3,4.0,4.0,,4.0,8.0,8.0,2.0
2632020134.0,[2],6.0,-0.33481178,818.1583333,3.0,6.0,NH,4.0,5.0,5.0,1.0
2632020141.0,[2],6.0,0.624125418,913.8083332999997,3.0,6.0,NH,5.0,7.0,10.0,1.0
2632020142.0,[2],6.0,0.7043293959999999,817.6416667000003,,6.0,,4.0,8.0,7.0,2.0
2632020152.0,[1],6.0,0.6650928660000001,941.2,3.0,3.0,NH,6.0,4.0,10.0,1.0
2632020153.0,[1],6.0,0.569079722,1015.758333,4.0,3.0,,6.0,3.0,7.0,2.0
2632020154.0,[1],6.0,0.395001606,756.5916667,,6.0,,4.0,9.0,10.0,1.0
2632020171.0,[1],6.0,0.577784585,802.975,10.0,2.0,,4.0,8.0,8.0,2.0
2632020195.0,[2],6.0,0.641358085,771.275,3.0,6.0,,3.0,8.0,4.0,1.0
2632020206.0,[2],6.0,0.75658259,1215.425,7.0,3.0,WI,4.0,6.0,7.0,2.0
2632020237.0,[1],6.0,-0.166018366,734.175,3.0,4.0,OH,4.0,5.0,5.0,1.0
2632020251.0,[2],6.0,0.320658295,616.6916667,3.0,7.0,,4.0,7.0,7.0,2.0
2632020335.0,[1],8.0,0.09235988099999999,1152.9,3.0,4.0,,4.0,8.0,8.0,1.0
2632020363.0,[1],7.0,1.023821794,627.2833333,3.0,4.0,TX,4.0,9.0,7.0,2.0
2632020386.0,[1],,0.409406871,1240.5,3.0,5.0,MA,4.0,5.0,5.0,2.0
2632020401.0,[2],6.0,0.163820961,1409.216667,3.0,4.0,MA,4.0,5.0,5.0,1.0
2632020410.0,[1],6.0,0.432082626,869.0916667000001,3.0,2.0,TX,4.0,9.0,9.0,2.0
2632020424.0,[1],6.0,0.889452197,813.4666667,3.0,4.0,GA,4.0,5.0,5.0,2.0
2632020429.0,[2],6.0,0.41727014,670.5,3.0,6.0,,4.0,8.0,9.0,2.0
2632020450.0,[2],6.0,-0.279887144,682.1833333,3.0,7.0,OH,2.0,10.0,7.0,2.0
2632020469.0,[1],5.0,-0.483257207,407.0416667,3.0,4.0,,4.0,9.0,9.0,2.0
2632020471.0,[1],6.0,0.03076429,601.2416667,4.0,3.0,TX,3.0,3.0,5.0,1.0
2632020554.0,[2],6.0,0.328127899,797.7666667000003,7.0,2.0,MS,4.0,9.0,9.0,1.0
2632020620.0,[1],6.0,0.9461592520000001,559.65,3.0,4.0,CA,4.0,5.0,6.0,2.0
2632020624.0,[2],,-0.016084115,7100.583333,9.0,3.0,,5.0,5.0,8.0,2.0
2632020626.0,[2],6.0,0.215965325,819.0583333,9.0,6.0,MA,4.0,8.0,8.0,1.0
2632020653.0,[2],6.0,-0.608246402,1035.183333,3.0,4.0,MI,4.0,9.0,9.0,1.0
2632020676.0,[2],6.0,0.18104177300000002,695.7583333,12.0,7.0,,4.0,8.0,6.0,2.0
2632020680.0,[2],6.0,0.740321655,828.275,12.0,4.0,NC,5.0,6.0,6.0,2.0
2632020690.0,[2],6.0,0.345511305,1164.816667,9.0,7.0,MI,6.0,8.0,9.0,2.0
2632020718.0,[2],7.0,0.9818675790000001,917.7333332999999,9.0,4.0,MD,4.0,10.0,10.0,2.0
